108,0604787J,Joint Systems Integration,04,3273,3273,7402,Advanced Component Development And Prototypes
110,0604828J,Joint FIRES Integration and Interoperability Team,04,7364,7364,7506,Advanced Component Development And Prototypes
111,0604880C,Land-Based SM-3 (LBSM3),04,299012,276338,276338,129374,Advanced Component Development And Prototypes
112,0604881C,AEGIS SM-3 Block IIA Co-Development,04,457529,420630,420630,308522,Advanced Component Development And Prototypes
115,0303191D8Z,Joint Electromagnetic Technology (JET) Program,04,3357,3158,3158,3169,Advanced Component Development And Prototypes
116,0305103C,Cyber Security Initiative,04,946,Advanced Component Development And Prototypes
118,0604161D8Z,Nuclear and Conventional Physical Security Equipment RDT&E SDD,05,6977,6817,6817,8155,System Development And Demonstration
119,0604165D8Z,Prompt Global Strike Capability Development,05,174077,110383,110383,65440,System Development And Demonstration
120,0604384BP,Chemical and Biological Defense Program - EMD,05,308791,311071,311071,451306,System Development And Demonstration
122,0604764K,Advanced IT Services Joint Program Office (AITS-JPO),05,36253,25787,25787,29138,System Development And Demonstration
123,0604771D8Z,Joint Tactical Information Distribution System (JTIDS),05,16775,20688,20688,19475,System Development And Demonstration
124,0605000BR,Weapons of Mass Destruction Defeat Capabilities,05,5750,5749,5749,12901,System Development And Demonstration
125,0605013BL,Information Technology Development,05,12228,12699,12699,13812,System Development And Demonstration
126,0605021SE,Homeland Personnel Security Initiative,05,378,387,387,386,System Development And Demonstration
127,0605022D8Z,Defense Exportability Program,05,1915,1859,1859,3763,System Development And Demonstration
128,0605027D8Z,OUSD(C) IT Development Initiatives,05,4845,7010,7010,6788,System Development And Demonstration
129,0605070S,DOD Enterprise Systems Development and Demonstration,05,94155,133104,133104,27917,System Development And Demonstration
130,0605075D8Z,DCMO Policy and Integration,05,27594,25269,25269,22297,System Development And Demonstration
131,0605080S,Defense Agency Intiatives (DAI) - Financial System,05,51689,System Development And Demonstration
132,0605210D8Z,Defense-Wide Electronic Procurement Capabilities,05,14408,10238,10238,6184,System Development And Demonstration
133,0303141K,Global Combat Support System,05,19208,19670,19670,12083,System Development And Demonstration
134,0305304D8Z,DoD Enterprise Energy Information Management (EEIM),05,3556,3556,3302,System Development And Demonstration
135,0604774D8Z,Defense Readiness Reporting System (DRRS),06,6598,6383,6383,6393,Management Support
136,0604875D8Z,Joint Systems Architecture Development,06,4545,3845,3845,2479,Management Support
137,0604940D8Z,Central Test and Evaluation Investment Development (CTEIP),06,156249,144109,144109,240213,Management Support
138,0604942D8Z,Assessments and Evaluations,06,2574,2419,2419,2127,Management Support
139,0604943D8Z,Thermal Vicar,06,7658,8214,8214,8287,Management Support
140,0605100D8Z,Joint Mission Environment Test Capability (JMETC),06,10215,19380,19380,31000,Management Support
141,0605104D8Z,Technical Studies Support and Analysis,06,33001,32266,32266,24379,Management Support
143,0605117D8Z,Foreign Materiel Acquisition and Exploitation,06,64505,56012,56012,54311,Management Support
144,0605126J,Joint Integrated Air and Missile Defense Organization (JIAMDO),06,79532,55508,55508,47462,Management Support
146,0605130D8Z,Foreign Comparative Testing,06,18616,18174,18174,12134,Management Support
147,0605142D8Z,Systems Engineering,06,39118,43195,43195,44237,Management Support
148,0605151D8Z,Studies and Analysis Support - OSD,06,6457,6457,5871,Management Support
149,0605161D8Z,Nuclear Matters-Physical Security,06,3824,4901,4901,5028,Management Support
150,0605170D8Z,Support to Networks and Information Integration,06,9119,6307,6307,6301,Management Support
151,0605200D8Z,General Support to USD (Intelligence),06,17644,6601,6601,6504,Management Support
152,0605384BP,Chemical and Biological Defense Program,06,116705,92849,92849,92046,Management Support
158,0605790D8Z,Small Business Innovation Research (SBIR)/ Small Business Technology Transfer (STTR),06,1911,1857,1857,1868,Management Support
159,0605798D8Z,Defense Technology Analysis,06,16858,12056,12056,8362,Management Support
160,0605801KA,Defense Technical Information Center (DTIC),06,56269,55454,55454,56024,Management Support
161,0605803SE,R&D in Support of DoD Enlistment Testing and Evaluation,06,50143,16364,16364,6908,Management Support
162,0605804D8Z,Development Test and Evaluation,06,18389,15110,15110,15451,Management Support
164,0605898E,Management HQ - R&D,06,66689,69767,69767,71659,Management Support
165,0606100D8Z,Budget and Program Assessments,06,4431,4454,4454,4083,Management Support
167,0203345D8Z,Defense Operations Security Initiative (DOSI),06,1720,2637,2637,5306,Management Support
168,0204571J,Joint Staff Analytical Support,06,2097,Management Support
172,0303166J,Support to Information Operations (IO) Capabilities,06,8238,8238,8394,Management Support
175,0305193D8Z,Cyber Intelligence,06,14997,16041,16041,7624,Management Support
178,0804767D8Z,COCOM Exercise Engagement and Training Transformation (CE2T2),06,37244,77475,77475,43247,Management Support
179,0901598C,Management HQ - MDA,06,28824,34855,34855,37712,Management Support
180,0901598D8W,Management Headquarters WHS,06,167,104,104,607,Management Support
9999,9999999999,Classified Programs,82466,64255,64255,54914,Management Support
182,0604130V,Enterprise Security System (ESS),07,6206,8866,8866,7552,Operational System Development
183,0605127T,Regional International Outreach (RIO) and Partnership for Peace,07,2165,3238,3238,3270,Operational System Development
184,0605147T,Overseas Humanitarian Assistance Shared Information System (OHASIS),07,288,288,288,287,Operational System Development
185,0607210D8Z,Industrial Base Analysis and Sustainment Support,07,14000,Operational System Development
186,0607310D8Z,Operational Systems Development,07,1955,Operational System Development
187,0607327T,Global Theater Security Cooperation Management Information Systems (G-TSCMIS),07,13250,Operational System Development
188,0607384BP,Chemical and Biological Defense (Operational Systems Development),07,17837,14745,14745,13026,Operational System Development
190,0607828J,Joint Integration and Interoperability,07,5013,5013,12652,Operational System Development
191,0208043J,Planning and Decision Aid System (PDAS),07,2402,3922,3922,3061,Operational System Development
192,0208045K,C4I Interoperability,07,75745,72574,72574,72726,Operational System Development
194,0301144K,Joint/Allied Coalition Information Sharing,07,6766,6214,6214,6524,Operational System Development
201,0302016K,National Military Command System-Wide Support,07,481,499,499,512,Operational System Development
202,0302019K,Defense Info Infrastructure Engineering and Integration,07,15307,14498,14498,12867,Operational System Development
203,0303126K,Long-Haul Communications - DCS,07,27003,26164,26164,36565,Operational System Development
204,0303131K,Minimum Essential Emergency Communications Network (MEECN),07,15014,12931,12931,13144,Operational System Development
207,0303140D8Z,Information Systems Security Program,07,11348,11780,11780,10673,Operational System Development
210,0303150K,Global Command and Control System,07,47345,36575,36575,34288,Operational System Development
211,0303153K,Defense Spectrum Organization,07,28124,24278,24278,7741,Operational System Development
212,0303170K,Net-Centric Enterprise Services (NCES),07,1830,2924,2924,3325,Operational System Development
213,0303260D8Z,Defense Military Deception Program Office (DMDPO),07,1206,1294,1294,1246,Operational System Development
214,0303610K,Teleport Program,07,5418,6050,6050,5147,Operational System Development
216,0304210BB,Special Applications for Contingencies,07,4915,17058,17058,17352,Operational System Development
220,0305103K,Cyber Security Initiative,07,4141,4189,4189,3658,Operational System Development
221,0305125D8Z,Critical Infrastructure Protection (CIP),07,12814,10462,10462,9752,Operational System Development
225,0305186D8Z,Policy R&D Programs,07,6718,6360,6360,3210,Operational System Development
227,0305199D8Z,Net Centricity,07,14528,21190,21190,21602,Operational System Development
230,0305208BB,Distributed Common Ground/Surface Systems,07,1303,7114,7114,5195,Operational System Development
233,0305208K,Distributed Common Ground/Surface Systems,07,3154,3247,3247,3348,Operational System Development
235,0305219BB,MQ-1 Predator A UAV,07,2999,1355,1355,641,Operational System Development
238,0305387D8Z,Homeland Defense Technology Transfer Program,07,2630,2303,2303,2338,Operational System Development
239,0305600D8Z,International Intelligence Technology and Architectures,07,1444,1478,1478,4372,Operational System Development
247,0708011S,Industrial Preparedness,07,22478,27044,27044,24691,Operational System Development
248,0708012S,Logistics Support Activities,07,2458,4711,4711,4659,Operational System Development
249,0902298J,Management HQ - OJCS,07,2730,4100,4100,3533,Operational System Development
250,1105219BB,MQ-9 UAV,07,2434,3002,3002,1314,Operational System Development
254,1160403BB,Aviation Systems,07,75703,97267,97267,156561,Operational System Development
256,1160405BB,Special Operations Intelligence Systems Development,07,27916,25935,25935,7705,Operational System Development
257,1160408BB,SOF Operational Enhancements,07,75010,51700,51700,42620,Operational System Development
261,1160431BB,Warrior Systems,07,17970,Operational System Development
262,1160432BB,Special Programs,07,7424,Operational System Development
268,1160480BB,SOF Tactical Vehicles,07,4931,11325,11325,2206,Operational System Development
271,1160483BB,Maritime Systems,07,66657,26405,26405,18325,Operational System Development
274,1160489BB,SOF Global Video Surveillance Activities,07,8923,7620,7620,3304,Operational System Development
275,1160490BB,SOF Operational Enhancements Intelligence,07,8479,16386,16386,16021,Operational System Development
